state,county,community,communityname,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn,ViolentCrimesPerPop
0.0,0.0023837902264600714,0.00983845885302612,Selmacity,0.6666666666666665,0.02,0.47,1.0,0.1,0.02,0.0,0.54,0.49,0.33,0.5,0.0,0.0,0.07,0.23,0.24,0.22,0.68,0.97,0.44,0.1,0.12,0.29,0.13,0.02,0.38,0.0,0.2,0.07,0.96,0.57,0.7,0.24,0.74,0.18,0.54,0.56,0.65,0.39,0.56,0.52,0.64,0.65,0.61,0.14,0.12,0.2,0.18,0.49,0.33,0.07,1.0,0.0,1.0,1.0,0.82,0.89,0.05,0.04,0.03,0.03,0.97,0.03,0.46,0.4,0.48,0.44,0.54,0.39,0.26,0.47,0.5,0.04,0.65,0.42,0.22,0.62,0.5,0.69,1.0,0.06,0.06,0.07,0.0,0.05,0.07,0.09,0.65,0.23,0.5,0.02,0.0,0.01,0.92,0.66,0.82,0.83,0.04,0.14,0.02,0.0,1.0
0.49090909090909085,0.0023837902264600714,0.00983845885302612,Grenadacity,0.6666666666666665,0.0,0.45,0.96,0.24,0.01,0.0,0.46,0.46,0.29,0.57,0.0,0.0,0.1,0.34,0.37,0.23,0.64,0.79,0.29,0.14,0.13,0.26,0.12,0.16,0.0,0.63,0.38,0.02,0.67,0.75,0.78,0.21,0.77,0.25,0.62,0.32,0.73,0.29,0.5,0.42,0.56,0.57,0.56,0.25,0.21,0.41,0.41,0.77,0.63,0.02,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.05,0.37,0.33,0.46,0.41,0.55,0.48,0.27,0.45,0.5,0.02,0.71,0.52,0.21,0.56,0.5,0.65,0.61,0.07,0.06,0.07,0.01,0.06,0.07,0.11,0.43,0.32,0.56,0.0,0.0,0.0,0.92,0.63,0.76,0.83,0.01,0.15,0.0,0.0,0.96
0.09090909090909091,0.0023837902264600714,0.00983845885302612,Norcocity,0.6666666666666665,0.02,1.0,0.15,0.73,0.08,0.36,0.42,0.58,0.37,0.11,0.04,1.0,0.66,0.81,0.85,0.42,0.27,0.27,0.35,0.57,0.34,0.38,0.12,0.11,0.3,0.29,0.35,0.01,0.13,0.16,0.41,0.15,0.29,0.2,0.48,0.16,0.42,0.35,0.41,0.72,0.47,0.44,0.74,0.79,0.7,0.78,0.68,0.25,0.23,0.01,0.28,0.01,0.16,0.29,0.27,0.4,0.08,0.13,0.11,0.15,0.74,0.14,0.59,0.63,0.84,0.8,0.82,0.81,0.28,0.21,0.5,0.01,0.89,0.81,0.28,0.32,0.65,0.15,0.14,0.49,0.53,0.54,0.54,0.6,0.81,0.65,0.6,0.7,0.25,0.0,0.0,0.21,0.58,0.44,0.28,0.84,0.04,0.14,0.02,0.0,0.25
0.9818181818181818,0.06436233611442192,0.28145397611264505,FortAtkinsoncity,0.6666666666666665,0.0,0.4,0.0,0.98,0.04,0.02,0.36,0.41,0.21,0.49,0.0,0.0,0.28,0.5,0.32,0.64,0.6,0.21,0.57,0.32,0.29,0.27,0.0,0.16,0.61,0.21,0.31,0.01,0.2,0.27,0.31,0.34,0.18,0.63,0.7,0.36,0.67,0.36,0.4,0.3,0.36,0.39,0.46,0.74,0.78,0.72,0.7,0.76,0.81,0.0,0.11,0.0,0.21,0.15,0.13,0.28,0.04,0.02,0.02,0.04,0.94,0.01,0.19,0.17,0.42,0.51,0.26,0.66,0.05,0.43,0.5,0.0,0.95,0.61,0.09,0.33,0.27,0.11,0.09,0.1,0.08,0.08,0.2,0.22,0.23,0.21,0.3,0.3,0.5,0.0,0.0,0.07,0.8,0.59,0.72,0.79,0.01,0.2,0.0,0.0,0.03
0.43636363636363634,0.004767580452920143,0.1730193489690776,Dartmouthtown,0.6666666666666665,0.03,0.6,0.01,0.96,0.05,0.02,0.63,0.51,0.49,0.52,0.03,0.71,0.39,0.45,0.37,0.58,0.66,0.3,0.57,0.38,0.35,0.34,0.17,0.1,0.31,0.32,0.55,0.01,0.14,0.66,0.58,0.34,0.51,0.42,0.39,0.56,0.4,0.42,0.23,0.49,0.24,0.24,0.51,0.79,0.8,0.78,0.8,0.7,0.69,0.0,0.05,0.02,0.03,0.04,0.07,0.12,0.02,0.03,0.05,0.07,0.6,0.27,0.16,0.18,0.53,0.58,0.27,0.83,0.05,0.33,0.5,0.04,0.68,0.78,0.11,0.73,0.52,0.05,0.22,0.35,0.37,0.39,0.13,0.24,0.41,0.23,0.59,0.52,0.51,0.0,0.0,0.34,0.77,0.73,0.83,0.89,0.18,0.04,0.04,0.0,0.12
0.09090909090909091,0.0023837902264600714,0.00983845885302612,Martinezcity,0.6666666666666665,0.04,0.38,0.06,0.82,0.35,0.15,0.32,0.42,0.24,0.27,0.05,1.0,0.57,0.72,0.1,0.59,0.26,0.23,0.43,0.58,0.51,0.52,0.24,0.28,0.38,0.48,0.53,0.02,0.14,0.1,0.18,0.47,0.21,0.64,0.22,0.42,0.21,0.6,0.73,0.42,0.77,0.78,0.37,0.61,0.61,0.74,0.54,0.57,0.61,0.01,0.19,0.02,0.35,0.42,0.43,0.5,0.23,0.24,0.22,0.24,0.78,0.1,0.14,0.13,0.37,0.41,0.29,0.63,0.12,0.45,0.5,0.02,0.88,0.6,0.12,0.24,0.69,0.07,0.22,0.5,0.53,0.54,0.56,0.58,0.68,0.6,0.56,0.77,0.24,0.03,0.05,0.27,0.58,0.41,0.64,0.74,0.03,0.24,0.34,0.0,0.14
0.09090909090909091,0.0023837902264600714,0.00983845885302612,PalmSpringscity,0.6666666666666665,0.05,0.18,0.09,0.75,0.2,0.35,0.19,0.29,0.18,0.89,0.06,1.0,0.26,0.24,0.17,0.48,0.73,0.3,0.48,0.31,0.5,0.55,0.26,0.2,0.32,0.23,0.3,0.04,0.33,0.27,0.39,0.32,0.32,0.34,0.06,0.34,0.2,0.42,0.79,0.45,0.79,0.82,0.24,0.47,0.49,0.58,0.44,0.36,0.42,0.02,0.27,0.05,0.39,0.53,0.58,0.6,0.56,0.66,0.65,0.62,0.61,0.33,0.28,0.19,0.19,0.15,0.3,0.46,0.34,0.76,0.0,0.63,0.0,0.5,0.03,0.2,0.71,0.18,0.26,0.31,0.34,0.42,0.46,0.46,0.54,0.46,0.84,0.83,0.53,0.02,0.0,0.6,0.25,0.38,0.39,0.54,0.22,0.04,0.17,0.0,0.52
0.0,0.0023837902264600714,0.00983845885302612,Daphnecity,0.6666666666666665,0.0,0.39,0.31,0.75,0.02,0.02,0.35,0.43,0.22,0.33,0.0,0.0,0.43,0.71,0.43,0.54,0.34,0.08,0.48,0.45,0.42,0.46,0.22,0.43,0.76,0.0,0.53,0.01,0.18,0.11,0.17,0.57,0.22,0.56,0.28,0.42,0.21,0.6,0.47,0.25,0.48,0.49,0.4,0.74,0.74,0.81,0.55,0.64,0.53,0.0,0.14,0.0,0.2,0.43,0.41,0.35,0.02,0.03,0.03,0.02,0.99,0.01,0.14,0.14,0.42,0.48,0.27,0.7,0.08,0.34,0.5,0.02,0.61,0.66,0.02,0.53,0.85,0.17,0.28,0.16,0.15,0.15,0.3,0.3,0.33,0.3,0.15,0.31,0.24,0.0,0.0,0.03,0.6,0.46,0.4,0.54,0.03,0.08,0.01,0.0,0.05
0.8545454545454545,0.0023837902264600714,0.00983845885302612,SugarLandcity,0.6666666666666665,0.02,0.64,0.1,0.68,0.79,0.16,0.37,0.33,0.16,0.18,0.04,1.0,0.74,0.8,0.82,0.68,0.21,0.04,0.24,0.68,0.66,0.71,0.43,0.14,0.38,0.41,0.6,0.0,0.05,0.11,0.13,0.7,0.21,0.69,0.26,0.51,0.11,0.77,0.22,0.2,0.25,0.25,0.62,0.94,0.93,0.95,0.92,0.6,0.58,0.0,0.11,0.02,0.21,0.24,0.46,0.53,0.21,0.21,0.37,0.39,0.64,0.11,0.22,0.25,0.69,0.69,0.52,0.84,0.12,0.12,0.5,0.02,0.79,0.82,0.02,0.25,0.85,0.03,0.08,0.19,0.2,0.3,0.56,0.53,0.61,0.66,0.24,0.49,0.33,0.0,0.0,0.43,0.5,0.47,0.34,0.7,0.03,0.17,0.08,0.0,0.09
0.6909090909090909,0.16924910607866506,0.30420937933077324,Fremontcity,0.6666666666666665,0.01,0.44,0.15,0.8,0.01,0.17,0.45,0.5,0.3,0.45,0.0,0.0,0.23,0.5,0.44,0.43,0.56,0.47,0.48,0.25,0.21,0.21,0.21,0.29,0.06,0.24,0.27,0.02,0.38,0.3,0.46,0.15,0.68,0.39,0.84,0.35,0.86,0.24,0.61,0.41,0.62,0.64,0.53,0.44,0.49,0.36,0.47,0.58,0.57,0.01,0.26,0.0,0.12,0.29,0.27,0.25,0.01,0.02,0.02,0.02,0.88,0.07,0.3,0.26,0.45,0.46,0.45,0.52,0.1,0.46,0.5,0.02,0.82,0.52,0.15,0.44,0.04,0.46,0.21,0.08,0.07,0.06,0.15,0.18,0.18,0.2,0.35,0.06,0.31,0.0,0.0,0.03,0.85,0.66,0.82,0.82,0.02,0.24,0.03,0.0,0.14
0.07272727272727272,0.0023837902264600714,0.00983845885302612,HotSpringscity,0.6666666666666665,0.04,0.22,0.3,0.75,0.02,0.02,0.29,0.31,0.21,0.87,0.0,0.0,0.07,0.09,0.16,0.33,0.85,0.46,0.56,0.12,0.22,0.21,0.28,0.15,0.31,0.18,0.35,0.07,0.66,0.51,0.63,0.2,0.42,0.17,0.22,0.45,0.35,0.33,0.76,0.26,0.68,0.75,0.26,0.41,0.41,0.41,0.38,0.43,0.52,0.02,0.26,0.01,0.04,0.1,0.25,0.22,0.01,0.02,0.04,0.03,0.93,0.07,0.11,0.09,0.2,0.19,0.26,0.5,0.11,0.69,0.0,0.16,0.25,0.51,0.15,0.5,0.46,0.65,0.75,0.05,0.06,0.07,0.08,0.12,0.14,0.14,0.7,0.42,0.67,0.04,0.01,0.08,0.63,0.54,0.69,0.69,0.08,0.09,0.06,0.0,0.36
0.9090909090909091,0.0023837902264600714,0.00983845885302612,Viennatown,0.6666666666666665,0.01,0.52,0.08,0.77,0.57,0.09,0.3,0.39,0.24,0.33,0.02,1.0,0.82,0.76,0.27,0.83,0.27,0.05,0.74,0.75,0.64,0.67,0.45,0.4,0.3,0.5,0.56,0.0,0.07,0.15,0.15,0.74,0.09,0.74,0.07,0.48,0.09,0.8,0.35,0.43,0.34,0.35,0.47,0.83,0.81,0.9,0.76,0.49,0.69,0.0,0.11,0.02,0.75,0.68,0.7,0.7,0.82,0.65,0.61,0.56,0.65,0.3,0.25,0.26,0.56,0.5,0.72,0.76,0.14,0.11,0.5,0.01,0.91,0.79,0.14,0.35,0.48,0.02,0.0,0.59,0.55,0.53,0.85,0.77,1.0,0.91,0.53,0.51,0.25,0.0,0.0,0.46,0.17,0.61,0.49,0.36,0.01,0.28,0.5,0.0,0.04
0.09090909090909091,0.0023837902264600714,0.00983845885302612,Fresnocity,0.6666666666666665,0.55,0.57,0.16,0.38,0.77,0.55,0.47,0.56,0.37,0.3,0.56,1.0,0.22,0.46,0.33,0.32,0.38,0.97,0.37,0.21,0.22,0.32,0.2,0.16,0.14,0.21,0.25,0.76,0.64,0.55,0.54,0.3,0.56,0.37,0.18,0.53,0.34,0.43,0.57,0.54,0.7,0.67,0.7,0.41,0.44,0.44,0.41,0.17,0.15,0.39,0.51,0.41,0.52,0.59,0.64,0.72,0.62,0.62,0.61,0.63,0.43,0.63,0.65,0.56,0.59,0.51,0.69,0.3,0.6,0.62,0.0,0.4,0.78,0.36,0.35,0.26,0.65,0.25,0.47,0.17,0.16,0.17,0.3,0.3,0.33,0.31,0.71,0.54,0.31,0.39,0.28,0.51,0.58,0.34,0.63,0.7,0.29,0.3,0.12,1.0,0.59
0.43636363636363634,0.009535160905840286,0.27590000740529164,Gloucestercity,0.6666666666666665,0.03,0.35,0.0,0.99,0.01,0.02,0.28,0.39,0.24,0.5,0.05,1.0,0.35,0.45,0.17,0.48,0.53,0.38,0.44,0.38,0.37,0.36,0.16,0.27,0.28,0.26,0.74,0.02,0.19,0.29,0.42,0.32,0.42,0.52,0.51,0.38,0.44,0.41,0.46,0.44,0.49,0.5,0.43,0.65,0.69,0.72,0.63,0.52,0.56,0.01,0.16,0.01,0.1,0.08,0.12,0.13,0.04,0.03,0.04,0.04,0.81,0.11,0.18,0.16,0.38,0.47,0.28,0.53,0.07,0.54,0.5,0.08,0.51,0.48,0.24,0.58,0.0,0.11,0.37,0.45,0.45,0.49,0.35,0.46,0.53,0.47,0.49,0.73,0.81,0.03,0.0,0.18,0.81,0.77,0.89,0.85,0.07,0.09,0.15,0.0,0.49
0.09090909090909091,0.0023837902264600714,0.00983845885302612,Lomitacity,0.6666666666666665,0.02,0.34,0.06,0.69,0.56,0.36,0.28,0.49,0.27,0.35,0.03,1.0,0.41,0.59,0.17,0.45,0.36,0.35,0.41,0.42,0.4,0.43,0.17,0.3,0.33,0.27,0.39,0.02,0.27,0.24,0.35,0.31,0.26,0.63,0.55,0.3,0.28,0.45,0.72,0.47,0.81,0.8,0.43,0.52,0.53,0.58,0.56,0.31,0.34,0.01,0.29,0.02,0.39,0.41,0.48,0.55,0.45,0.41,0.43,0.46,0.59,0.33,0.26,0.21,0.37,0.32,0.45,0.27,0.4,0.76,0.0,0.02,0.83,0.32,0.14,0.23,0.48,0.09,0.13,0.77,0.8,0.83,0.62,0.63,0.73,0.63,0.55,0.82,0.22,0.0,0.15,0.48,0.47,0.43,0.82,0.78,0.0,0.86,0.11,0.0,0.53
0.509090909090909,0.0023837902264600714,0.00983845885302612,Mexicocity,0.6666666666666665,0.0,0.34,0.18,0.85,0.03,0.01,0.35,0.36,0.2,0.73,0.0,0.0,0.2,0.32,0.74,0.44,0.74,0.42,0.63,0.23,0.24,0.25,0.17,0.15,0.5,0.0,0.18,0.01,0.37,0.52,0.52,0.21,0.25,0.35,0.49,0.57,0.53,0.37,0.47,0.22,0.44,0.48,0.34,0.56,0.59,0.62,0.63,0.61,0.75,0.0,0.17,0.0,0.41,0.37,0.3,0.26,0.02,0.02,0.02,0.01,0.98,0.01,0.14,0.13,0.32,0.3,0.36,0.61,0.07,0.57,0.0,0.02,0.65,0.62,0.14,0.64,0.4,0.44,0.16,0.04,0.04,0.05,0.03,0.09,0.09,0.11,0.46,0.03,0.26,0.0,0.0,0.02,0.87,0.62,0.73,0.8,0.03,0.09,0.04,0.0,0.06
0.0,0.0023837902264600714,0.00983845885302612,Jacksonvillecity,0.6666666666666665,0.0,0.54,0.34,0.71,0.07,0.03,1.0,1.0,1.0,0.34,0.0,0.0,0.17,0.53,0.1,0.32,0.4,0.26,0.65,0.3,0.16,0.17,0.17,0.22,0.12,0.0,0.56,0.02,0.56,0.39,0.43,0.48,0.51,0.26,0.21,0.75,0.36,0.49,0.29,0.91,0.29,0.3,0.4,0.61,0.62,0.71,0.72,0.71,0.69,0.0,0.09,0.0,0.4,1.0,0.95,0.8,0.06,0.13,0.11,0.09,0.92,0.04,0.17,0.12,0.29,0.39,0.24,0.41,0.09,0.58,0.0,0.01,0.69,0.38,0.05,0.36,0.67,0.3,0.11,0.1,0.1,0.11,0.1,0.13,0.14,0.13,0.65,0.24,0.26,0.0,0.0,0.06,0.6,0.26,0.25,0.35,0.02,0.13,0.01,0.0,0.19
0.09090909090909091,0.0023837902264600714,0.00983845885302612,Hanfordcity,0.6666666666666665,0.03,0.54,0.1,0.61,0.19,0.55,0.44,0.51,0.3,0.34,0.0,0.0,0.25,0.49,0.49,0.3,0.42,0.8,0.45,0.23,0.21,0.24,0.18,0.14,0.24,0.22,0.26,0.04,0.41,0.45,0.5,0.18,0.6,0.42,0.25,0.43,0.39,0.28,0.52,0.36,0.66,0.62,0.58,0.5,0.49,0.55,0.39,0.27,0.29,0.03,0.35,0.02,0.32,0.43,0.47,0.49,0.22,0.26,0.26,0.25,0.58,0.36,0.38,0.37,0.57,0.55,0.6,0.43,0.4,0.52,0.5,0.04,0.75,0.45,0.39,0.38,0.65,0.34,0.14,0.15,0.14,0.14,0.24,0.27,0.3,0.28,0.56,0.52,0.32,0.02,0.0,0.29,0.63,0.43,0.64,0.8,0.03,0.22,0.01,0.0,0.28
0.09090909090909091,0.0023837902264600714,0.00983845885302612,Oakdalecity,0.6666666666666665,0.0,0.47,0.0,0.83,0.07,0.32,0.39,0.48,0.31,0.47,0.0,0.0,0.26,0.45,0.63,0.36,0.52,0.64,0.57,0.24,0.23,0.23,0.46,0.31,0.2,0.25,0.29,0.01,0.33,0.42,0.54,0.14,0.7,0.34,0.45,0.27,0.53,0.24,0.65,0.29,0.7,0.71,0.49,0.54,0.57,0.65,0.57,0.37,0.34,0.01,0.2,0.01,0.34,0.36,0.44,0.45,0.19,0.18,0.2,0.19,0.77,0.2,0.28,0.27,0.5,0.43,0.58,0.42,0.34,0.54,0.5,0.01,0.86,0.46,0.08,0.24,0.69,0.2,0.06,0.24,0.25,0.26,0.33,0.33,0.38,0.35,0.63,0.46,0.32,0.01,0.0,0.24,0.64,0.34,0.62,0.83,0.01,0.25,0.0,0.0,0.14
0.07272727272727272,0.0023837902264600714,0.00983845885302612,Blythevillecity,0.6666666666666665,0.02,0.54,0.75,0.39,0.05,0.02,0.51,0.6,0.39,0.37,0.0,0.0,0.12,0.46,0.54,0.26,0.5,0.72,0.31,0.12,0.13,0.21,0.12,0.12,0.26,0.2,0.17,0.05,0.68,0.59,0.59,0.2,0.57,0.43,0.59,0.42,0.66,0.28,0.56,0.41,0.52,0.56,0.59,0.46,0.43,0.44,0.45,0.42,0.44,0.04,0.81,0.0,0.62,0.5,0.71,0.72,0.05,0.03,0.04,0.04,0.96,0.03,0.36,0.35,0.53,0.45,0.63,0.29,0.24,0.54,0.5,0.04,0.62,0.35,0.74,0.72,0.5,0.67,0.47,0.05,0.06,0.07,0.08,0.12,0.15,0.19,0.57,0.4,0.94,0.02,0.0,0.03,0.51,0.37,0.51,0.25,0.03,0.16,0.03,0.0,0.9
0.3090909090909091,0.0023837902264600714,0.00983845885302612,NewCastlecity,0.6666666666666665,0.01,0.33,0.04,0.96,0.01,0.01,0.42,0.46,0.3,0.54,0.0,0.0,0.13,0.35,0.1,0.34,0.68,0.41,0.7,0.15,0.17,0.16,0.17,0.08,0.05,0.0,0.27,0.03,0.52,0.57,0.64,0.11,0.77,0.32,0.56,0.5,0.64,0.23,0.72,0.26,0.7,0.74,0.36,0.48,0.51,0.48,0.52,0.61,0.57,0.01,0.14,0.0,0.31,0.23,0.19,0.16,0.01,0.01,0.0,0.0,0.98,0.04,0.15,0.15,0.36,0.35,0.39,0.57,0.08,0.61,0.0,0.03,0.73,0.58,0.34,0.63,0.23,0.68,0.26,0.01,0.0,0.01,0.08,0.1,0.09,0.11,0.46,0.12,0.5,0.0,0.0,0.01,0.75,0.67,0.86,0.86,0.01,0.26,0.02,0.0,0.05
0.19999999999999998,0.0023837902264600714,0.00983845885302612,Margatecity,0.6666666666666665,0.05,0.24,0.07,0.9,0.09,0.14,0.22,0.31,0.18,1.0,0.07,1.0,0.28,0.19,0.07,0.52,0.9,0.13,0.67,0.31,0.33,0.33,0.27,0.3,0.29,0.37,0.37,0.03,0.19,0.24,0.44,0.18,0.31,0.3,0.24,0.21,0.3,0.3,0.44,0.22,0.38,0.42,0.23,0.68,0.69,0.77,0.64,0.61,0.67,0.01,0.13,0.04,0.26,0.31,0.3,0.34,0.25,0.26,0.22,0.24,0.73,0.16,0.13,0.12,0.27,0.24,0.35,0.74,0.12,0.79,0.0,0.14,0.47,0.76,0.04,0.36,0.77,0.09,0.17,0.18,0.17,0.15,0.55,0.51,0.59,0.54,0.6,0.56,0.49,0.0,0.0,0.4,0.07,0.54,0.62,0.45,0.02,0.41,0.05,0.0,0.15
0.3818181818181818,0.0023837902264600714,0.00983845885302612,Alexandriacity,0.6666666666666665,0.06,0.47,0.96,0.23,0.04,0.02,0.46,0.49,0.31,0.46,0.08,1.0,0.11,0.38,0.12,0.28,0.52,0.71,0.51,0.14,0.2,0.36,0.14,0.09,0.66,0.6,0.39,0.12,0.77,0.48,0.55,0.28,0.77,0.27,0.12,0.76,0.29,0.46,0.61,0.48,0.69,0.69,0.58,0.25,0.19,0.26,0.29,0.51,0.54,0.09,0.74,0.0,0.35,0.36,0.37,0.42,0.03,0.03,0.02,0.02,0.92,0.03,0.42,0.37,0.47,0.45,0.52,0.44,0.25,0.53,0.5,0.12,0.55,0.47,1.0,0.64,0.48,0.65,0.37,0.07,0.08,0.11,0.07,0.14,0.19,0.17,0.74,0.33,0.54,0.03,0.0,0.03,0.83,0.56,0.78,0.75,0.07,0.17,0.17,0.5,1.0
0.6,0.0166865315852205,0.8680059665492399,Woodburycity,0.6666666666666665,0.0,0.42,0.39,0.67,0.04,0.03,0.29,0.42,0.23,0.56,0.02,1.0,0.29,0.4,0.14,0.41,0.64,0.64,0.62,0.35,0.3,0.34,0.21,0.21,0.23,0.32,0.33,0.01,0.32,0.33,0.47,0.31,0.53,0.36,0.32,0.57,0.4,0.42,0.47,0.51,0.59,0.57,0.49,0.36,0.41,0.42,0.43,0.52,0.68,0.01,0.54,0.0,0.0,0.09,0.11,0.2,0.0,0.02,0.02,0.03,0.92,0.04,0.27,0.23,0.4,0.52,0.25,0.59,0.1,0.47,0.5,0.01,0.86,0.52,0.68,0.51,0.08,0.17,0.08,0.2,0.19,0.19,0.07,0.27,0.34,0.27,0.67,0.53,0.67,0.0,0.0,0.09,0.6,0.7,0.7,0.78,0.0,0.44,0.23,0.0,0.21
0.14545454545454545,0.0,0.9129666656087678,Wiltontown,0.6666666666666665,0.01,0.55,0.02,0.96,0.09,0.02,0.37,0.28,0.2,0.31,0.01,0.34,1.0,0.7,0.46,0.94,0.34,0.04,0.38,1.0,1.0,1.0,0.5,0.0,0.79,1.0,1.0,0.0,0.06,0.07,0.06,1.0,0.2,0.58,0.37,0.45,0.04,0.91,0.16,0.28,0.21,0.19,0.51,0.98,0.99,0.96,0.87,0.03,0.11,0.0,0.0,0.01,0.27,0.24,0.31,0.33,0.15,0.12,0.14,0.14,0.87,0.03,0.19,0.21,0.58,0.61,0.25,0.91,0.01,0.15,1.0,0.01,0.84,0.87,0.06,0.45,0.54,0.01,0.0,1.0,1.0,1.0,0.65,0.9,1.0,0.97,0.47,0.5,0.46,0.0,0.0,0.24,0.22,0.66,0.6,0.37,0.08,0.05,0.61,0.0,0.02
0.2727272727272727,0.0023837902264600714,0.00983845885302612,Moscowcity,0.6666666666666665,0.01,0.53,0.02,0.92,0.21,0.03,0.98,1.0,1.0,0.2,0.0,0.0,0.14,0.74,0.77,0.58,0.23,0.16,0.36,0.24,0.17,0.17,0.06,0.11,0.17,0.14,0.29,0.03,0.62,0.12,0.1,0.8,0.37,0.38,0.03,1.0,0.14,0.62,0.2,0.96,0.27,0.24,0.39,0.73,0.8,0.85,0.67,0.48,0.55,0.0,0.19,0.01,1.0,1.0,1.0,0.89,0.48,0.38,0.32,0.26,0.88,0.03,0.18,0.13,0.31,0.47,0.25,0.32,0.14,0.65,0.0,0.01,0.93,0.27,0.26,0.36,0.54,0.19,0.29,0.15,0.13,0.13,0.18,0.19,0.19,0.15,0.67,0.18,0.18,0.0,0.0,0.17,0.32,0.13,0.04,0.18,0.01,0.32,0.01,0.0,0.07
0.07272727272727272,0.0023837902264600714,0.00983845885302612,ElDoradocity,0.6666666666666665,0.02,0.37,0.73,0.42,0.02,0.01,0.38,0.4,0.24,0.62,0.0,0.0,0.13,0.31,0.35,0.35,0.65,0.5,0.51,0.16,0.21,0.33,0.13,0.09,0.32,0.77,0.21,0.05,0.66,0.37,0.57,0.25,0.48,0.28,0.5,0.39,0.52,0.34,0.59,0.31,0.57,0.61,0.44,0.38,0.35,0.42,0.39,0.5,0.51,0.03,0.54,0.0,0.26,0.19,0.4,0.42,0.01,0.01,0.02,0.02,0.98,0.03,0.26,0.23,0.37,0.33,0.47,0.53,0.19,0.55,0.5,0.06,0.55,0.57,0.27,0.71,0.38,0.87,0.25,0.05,0.05,0.07,0.05,0.09,0.11,0.15,0.59,0.25,0.54,0.0,0.0,0.02,0.78,0.69,0.79,0.78,0.04,0.12,0.01,0.0,0.21
0.7090909090909091,0.0023837902264600714,0.00983845885302612,ElRenocity,0.6666666666666665,0.01,0.56,0.18,0.71,0.03,0.08,0.37,0.42,0.24,0.46,0.0,0.0,0.17,0.44,1.0,0.37,0.56,0.29,0.5,0.2,0.17,0.2,0.13,0.09,0.07,0.27,0.29,0.03,0.55,0.38,0.48,0.14,0.51,0.21,0.21,0.33,0.54,0.28,0.87,0.31,0.56,0.73,0.47,0.54,0.55,0.49,0.59,0.54,0.59,0.01,0.26,0.0,0.23,0.2,0.31,0.43,0.04,0.03,0.04,0.05,0.9,0.08,0.26,0.24,0.44,0.37,0.54,0.58,0.18,0.53,0.5,0.05,0.38,0.62,0.32,0.85,0.35,0.72,0.28,0.03,0.04,0.05,0.1,0.13,0.16,0.18,0.66,0.29,0.44,0.0,0.0,0.06,0.66,0.45,0.56,0.56,0.23,0.02,0.0,0.0,0.21
0.8363636363636363,0.0023837902264600714,0.00983845885302612,Dyersburgcity,0.6666666666666665,0.01,0.33,0.38,0.7,0.01,0.01,0.41,0.47,0.32,0.55,0.0,0.0,0.14,0.37,0.42,0.25,0.57,0.69,0.32,0.18,0.21,0.24,0.16,0.56,0.17,0.0,0.45,0.03,0.6,0.87,0.8,0.18,0.47,0.35,0.9,0.25,0.86,0.29,0.77,0.26,0.73,0.78,0.37,0.4,0.39,0.47,0.29,0.5,0.5,0.01,0.34,0.0,1.0,0.88,0.72,0.61,0.03,0.02,0.02,0.01,0.99,0.01,0.12,0.11,0.32,0.32,0.37,0.41,0.11,0.61,0.0,0.02,0.82,0.43,0.18,0.31,0.54,0.65,0.75,0.05,0.05,0.08,0.06,0.12,0.13,0.15,0.47,0.13,0.42,0.0,0.0,0.01,0.79,0.52,0.71,0.74,0.03,0.12,0.0,0.0,0.4
